,Anime_Name,Anime_img_url,Sub_Dub
3878,City Hunter: Bay City Wars,https://img.zorores.com/_r/300x400/100/27/d3/27d303fc341361db66bddb79a49471a3/27d303fc341361db66bddb79a49471a3.jpg,"['SUB', 'DUB']"
3879,Boku no Hero Academia: Training of the Dead,https://img.zorores.com/_r/300x400/100/e0/aa/e0aa0feb70d07103e44daccd32378581/e0aa0feb70d07103e44daccd32378581.jpg,['SUB']
3880,Blood Lad,https://img.zorores.com/_r/300x400/100/03/aa/03aacde64eecc5b519232f9a80268b00/03aacde64eecc5b519232f9a80268b00.jpg,"['SUB', 'DUB']"
3881,APPARE-RANMAN!,https://img.zorores.com/_r/300x400/100/6f/6e/6f6e1bd93da8277f847bb26b7b7b4856/6f6e1bd93da8277f847bb26b7b7b4856.jpg,"['SUB', 'DUB']"
3882,Afro Samurai,https://img.zorores.com/_r/300x400/100/46/01/46017c7aa6824d6665315c0795bd45af/46017c7aa6824d6665315c0795bd45af.jpg,['SUB']
3883,Ah! My Goddess,https://img.zorores.com/_r/300x400/100/64/88/64887a85186002fc761959ef0f43b833/64887a85186002fc761959ef0f43b833.jpg,"['SUB', 'DUB']"
3884,Oh! My Goddess (2011) OVA,https://img.zorores.com/_r/300x400/100/1b/3a/1b3a894cf82ebadb8b623f8f522fca00/1b3a894cf82ebadb8b623f8f522fca00.jpg,['SUB']
3885,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,https://img.zorores.com/_r/300x400/100/1b/9a/1b9aad793b15265876f479c53ca7bfe1/1b9aad793b15265876f479c53ca7bfe1.jpg,"['SUB', 'DUB']"
3886,Mushibugyo,https://img.zorores.com/_r/300x400/100/0e/bc/0ebc878bfcdf14b3818bfb8a1b7eb4b7/0ebc878bfcdf14b3818bfb8a1b7eb4b7.jpg,['SUB']
3887,Motto To LOVE Ru,https://img.zorores.com/_r/300x400/100/69/b9/69b95c9e9c357663d4924a0df177953c/69b95c9e9c357663d4924a0df177953c.jpg,"['SUB', 'DUB']"
3888,Sherlock Hound,https://img.zorores.com/_r/300x400/100/37/c9/37c912b2e4350d0cce77280a6190bfb8/37c912b2e4350d0cce77280a6190bfb8.jpg,['SUB']
3889,Lupin III: Operation Return the Treasure,https://img.zorores.com/_r/300x400/100/6e/b1/6eb12a5dd4a0f773cb4103e2aa81a17c/6eb12a5dd4a0f773cb4103e2aa81a17c.jpg,"['SUB', 'DUB']"
3890,Love Stage!!,https://img.zorores.com/_r/300x400/100/6b/e3/6be31d0f417487cd1f166195154223f1/6be31d0f417487cd1f166195154223f1.jpg,"['SUB', 'DUB']"
3891,Love Lab,https://img.zorores.com/_r/300x400/100/75/ea/75ea981fac0ae41136eb44cfff7a87b3/75ea981fac0ae41136eb44cfff7a87b3.jpg,['SUB']
3892,Rent-a-Girlfriend,https://img.zorores.com/_r/300x400/100/62/09/6209ac54830ee3befb26d2ff148e671d/6209ac54830ee3befb26d2ff148e671d.jpg,"['SUB', 'DUB']"
3893,Sunday Without God,https://img.zorores.com/_r/300x400/100/7c/6d/7c6d37480f017c2010dfb887d0f2408c/7c6d37480f017c2010dfb887d0f2408c.jpg,"['SUB', 'DUB']"
3894,Isekai Izakaya: Japanese Food From Another World,https://img.zorores.com/_r/300x400/100/d7/a3/d7a362667433d64cc4d40b2b4256aa90/d7a362667433d64cc4d40b2b4256aa90.jpg,['SUB']
3895,Hyouka: Motsubeki Mono wa,https://img.zorores.com/_r/300x400/100/44/19/4419c973e7a04f513d53182a4fdfd7f4/4419c973e7a04f513d53182a4fdfd7f4.jpg,"['SUB', 'DUB']"
3896,Majestic Prince,https://img.zorores.com/_r/300x400/100/5d/ed/5ded1d09ea81a969e9a9e89a11278d53/5ded1d09ea81a969e9a9e89a11278d53.jpg,"['SUB', 'DUB']"
3897,Fusé: Memoirs of a Huntress,https://img.zorores.com/_r/300x400/100/55/fc/55fc96d8bdb248221e9f27f9d01a668a/55fc96d8bdb248221e9f27f9d01a668a.jpg,['SUB']
3898,Dragon Ball Z: Broly – The Legendary Super Saiyan,https://img.zorores.com/_r/300x400/100/8e/e4/8ee4451d8d10d5347fbe6ebdb8afeb88/8ee4451d8d10d5347fbe6ebdb8afeb88.jpg,"['SUB', 'DUB']"
3899,Digimon Adventure tri. Loss,https://img.zorores.com/_r/300x400/100/9d/b4/9db41d970b8bbcdd88cf223f14731053/9db41d970b8bbcdd88cf223f14731053.jpg,['DUB']
3900,Arms Alchemy,https://img.zorores.com/_r/300x400/100/42/26/4226e1a0904c177ce0cb533182e77c18/4226e1a0904c177ce0cb533182e77c18.jpg,"['SUB', 'DUB']"
3901,We Never Learn!: Bokuben,https://img.zorores.com/_r/300x400/100/b0/91/b0915702b2d3dafb9dcb56f111d316b6/b0915702b2d3dafb9dcb56f111d316b6.jpg,['SUB']
3902,Sailor Moon SuperS Specials,https://img.zorores.com/_r/300x400/100/d3/15/d315fe0dc9113c25afb4bf03d15e1278/d315fe0dc9113c25afb4bf03d15e1278.jpg,['SUB']
3903,Afro Samurai: Resurrection,https://img.zorores.com/_r/300x400/100/b4/14/b4146cf859589e9891c80ecd089cd735/b4146cf859589e9891c80ecd089cd735.jpg,"['SUB', 'DUB']"
3904,Tales of Zestiria the Cross 2nd Season,https://img.zorores.com/_r/300x400/100/6a/da/6ada27d79368f005ec133f28f2e4783f/6ada27d79368f005ec133f28f2e4783f.jpg,"['SUB', 'DUB']"
3905,Slam Dunk (Movie),https://img.zorores.com/_r/300x400/100/06/9e/069e00cacca991db2b535b54d73c4d41/069e00cacca991db2b535b54d73c4d41.jpg,['SUB']
3906,Food Wars! The Fifth Plate,https://img.zorores.com/_r/300x400/100/ee/b1/eeb135e1c40d01554fbb8cca16062385/eeb135e1c40d01554fbb8cca16062385.jpg,"['SUB', 'DUB']"
3907,Ristorante Paradiso,https://img.zorores.com/_r/300x400/100/3a/5f/3a5f1d32c65386a0be1fe0fe73eacd08/3a5f1d32c65386a0be1fe0fe73eacd08.jpg,['SUB']
3908,"Science Fell in Love, So I Tried to Prove It",https://img.zorores.com/_r/300x400/100/f7/3e/f73e54d968adadc96c706494a3acd875/f73e54d968adadc96c706494a3acd875.jpg,"['SUB', 'DUB']"
3909,Flame of Recca,https://img.zorores.com/_r/300x400/100/dc/f1/dcf1506df4cd01e52e4d6d3f41be4cea/dcf1506df4cd01e52e4d6d3f41be4cea.jpg,"['SUB', 'DUB']"
3910,Pretty Rhythm: Aurora Dream,https://img.zorores.com/_r/300x400/100/4e/4d/4e4dfae0ea048ae134f7204226071fed/4e4dfae0ea048ae134f7204226071fed.jpg,['SUB']
3911,Tales of Demons and Gods: 4th Season,https://img.zorores.com/_r/300x400/100/7d/dd/7ddd7d944398a83e595dfc0c520291a4/7ddd7d944398a83e595dfc0c520291a4.jpg,['SUB']
3912,"Encouragement of Climb: ""Omoide"" Present",https://img.zorores.com/_r/300x400/100/08/97/089773ec60e76a27ecede20b84635862/089773ec60e76a27ecede20b84635862.jpg,['SUB']
3913,Wu Dong Qian Kun,https://img.zorores.com/_r/300x400/100/1b/a1/1ba18592571e63e12129843a7bf1aef0/1ba18592571e63e12129843a7bf1aef0.jpg,['SUB']
3914,Tenchi Muyo! Ryo-Ohki: The Night Before The Carnival,https://img.zorores.com/_r/300x400/100/cf/42/cf42ffc0a017bc1c6115b63011614261/cf42ffc0a017bc1c6115b63011614261.jpg,"['SUB', 'DUB']"
3915,Tamako Market,https://img.zorores.com/_r/300x400/100/09/72/097279ab80260da003feaf16040768c0/097279ab80260da003feaf16040768c0.jpg,"['SUB', 'DUB']"
3916,Gargantia on the Verdurous Planet: Far Beyond the Voyage,https://img.zorores.com/_r/300x400/100/86/52/86522bcd007facfd940738cc2f809543/86522bcd007facfd940738cc2f809543.jpg,['SUB']
3917,Slayers: The Book of Spells,https://img.zorores.com/_r/300x400/100/48/9d/489d2f8d6aee60b5aeb4ef5d7958622f/489d2f8d6aee60b5aeb4ef5d7958622f.jpg,"['SUB', 'DUB']"
3918,Shakugan no Shana S: OVA Series,https://img.zorores.com/_r/300x400/100/13/db/13db5f35a22618ed530cca4c004da41e/13db5f35a22618ed530cca4c004da41e.jpg,"['SUB', 'DUB']"
3919,The Helpful Fox Senko-san,https://img.zorores.com/_r/300x400/100/cb/31/cb31c3548b53b2645718c62441783913/cb31c3548b53b2645718c62441783913.jpg,"['SUB', 'DUB']"
3920,Student Council's Discretion,https://img.zorores.com/_r/300x400/100/df/d5/dfd5a460dc855431774292d9851a46f0/dfd5a460dc855431774292d9851a46f0.jpg,['SUB']
3921,Sagrada Reset,https://img.zorores.com/_r/300x400/100/b1/c5/b1c59a5117630fc159868ead2d918b8a/b1c59a5117630fc159868ead2d918b8a.jpg,['SUB']
3922,s-CRY-ed,https://img.zorores.com/_r/300x400/100/5a/07/5a07fd3abe42fd44f77030e2c2d809b2/5a07fd3abe42fd44f77030e2c2d809b2.jpg,['DUB']
3923,Rokka: Braves of the Six Flowers,https://img.zorores.com/_r/300x400/100/aa/2f/aa2f84517b48e3c7a89853a457f3bc5c/aa2f84517b48e3c7a89853a457f3bc5c.jpg,"['SUB', 'DUB']"
3924,Pokemon The Movie 02: The Movie 2000 - The Power of One,https://img.zorores.com/_r/300x400/100/1d/04/1d04dc09e43aee4a5c0567b8f718b767/1d04dc09e43aee4a5c0567b8f718b767.jpg,"['SUB', 'DUB']"
3925,Pandora Hearts Omake,https://img.zorores.com/_r/300x400/100/a6/0e/a60e49164e08219cde29e989ffa82f19/a60e49164e08219cde29e989ffa82f19.jpg,['SUB']
3926,Pale Cocoon,https://img.zorores.com/_r/300x400/100/d2/87/d28798e323b1151e89afe3f13355baff/d28798e323b1151e89afe3f13355baff.jpg,['SUB']
3927,Lupin III: Farewell to Nostradamus,https://img.zorores.com/_r/300x400/100/34/1a/341a322fb881428da6d6c9a083c3a5be/341a322fb881428da6d6c9a083c3a5be.jpg,"['SUB', 'DUB']"
3928,Ghost in the Shell: Arise - Border 3: Ghost Tears,https://img.zorores.com/_r/300x400/100/8e/2b/8e2be40a0291cbc98ac31423bfa14b92/8e2be40a0291cbc98ac31423bfa14b92.jpg,"['SUB', 'DUB']"
3929,Emily of the New Moon,https://img.zorores.com/_r/300x400/100/ee/30/ee3098181b9109a63e0394b803217656/ee3098181b9109a63e0394b803217656.jpg,['SUB']
3930,Kakegurui××,https://img.zorores.com/_r/300x400/100/43/c6/43c62121394e798b44fb0aadab6bbf15/43c62121394e798b44fb0aadab6bbf15.jpg,"['SUB', 'DUB']"
3931,Himouto! Umaru-chan R,https://img.zorores.com/_r/300x400/100/e5/77/e5777f39385f5161607a21550bc742ec/e5777f39385f5161607a21550bc742ec.jpg,"['SUB', 'DUB']"
3932,3000 Leagues in Search of Mother,https://img.zorores.com/_r/300x400/100/85/f0/85f01c8d9a411347e9df7dec8ae6a205/85f01c8d9a411347e9df7dec8ae6a205.jpg,['SUB']
3933,Date A Live Movie: Mayuri Judgment,https://img.zorores.com/_r/300x400/100/d7/bf/d7bf707faf6614a6956df4af39d7df0f/d7bf707faf6614a6956df4af39d7df0f.jpg,['SUB']
3934,DAKAICHI -I'm being harassed by the sexiest man of the year-,https://img.zorores.com/_r/300x400/100/ff/90/ff90dc8b562a4ecbaf79e728ab78ce4c/ff90dc8b562a4ecbaf79e728ab78ce4c.jpg,['SUB']
3935,D-Frag!*,https://img.zorores.com/_r/300x400/100/4a/9c/4a9c536cdd09022734c2b7463b7afafd/4a9c536cdd09022734c2b7463b7afafd.jpg,['SUB']
3936,City Hunter: Million Dollar Conspiracy,https://img.zorores.com/_r/300x400/100/80/fa/80fa65bd453bac285f41ecaf20c60aab/80fa65bd453bac285f41ecaf20c60aab.jpg,"['SUB', 'DUB']"
3937,Chrome Shelled Regios,https://img.zorores.com/_r/300x400/100/6b/79/6b792f2cfdffc342a1be9a858cc110b7/6b792f2cfdffc342a1be9a858cc110b7.jpg,"['SUB', 'DUB']"
3938,Assassination Classroom The Movie: 365 Days,https://img.zorores.com/_r/300x400/100/28/5d/285d7f8cc564ddf671729fb5f7a40982/285d7f8cc564ddf671729fb5f7a40982.jpg,['SUB']
3939,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,https://img.zorores.com/_r/300x400/100/a3/c8/a3c82439dfe7c4e24544283689418262/a3c82439dfe7c4e24544283689418262.jpg,['SUB']
3940,Aikatsu!,https://img.zorores.com/_r/300x400/100/3a/22/3a22e35b04466e40453c45b9816a50d9/3a22e35b04466e40453c45b9816a50d9.jpg,['SUB']
3941,"Wave, Listen to Me!",https://img.zorores.com/_r/300x400/100/a2/77/a27787428f6935f49c18312b0d01ff5c/a27787428f6935f49c18312b0d01ff5c.jpg,"['SUB', 'DUB']"
3942,Mardock Scramble: The Second Combustion,https://img.zorores.com/_r/300x400/100/13/a3/13a33931cb652c4b613731271bd004eb/13a33931cb652c4b613731271bd004eb.jpg,"['SUB', 'DUB']"
3943,Crimson,https://img.zorores.com/_r/300x400/100/1f/a7/1fa77c35a7d37eea2d01cd3081adfbb6/1fa77c35a7d37eea2d01cd3081adfbb6.jpg,['SUB']
3944,Honobono Log,https://img.zorores.com/_r/300x400/100/a3/28/a328c7d14a1ad985bfafba29d6714ec4/a328c7d14a1ad985bfafba29d6714ec4.jpg,['SUB']
3945,Dragon Pilot: Hisone and Masotan,https://img.zorores.com/_r/300x400/100/3f/7f/3f7f5ba3be5bd24802b86bd2d8bb0671/3f7f5ba3be5bd24802b86bd2d8bb0671.jpg,"['SUB', 'DUB']"
3946,Date A Live: Date to Date,https://img.zorores.com/_r/300x400/100/de/a9/dea91856f9d5bb38b8af564de1e86574/dea91856f9d5bb38b8af564de1e86574.jpg,"['SUB', 'DUB']"
3947,Black Cat,https://img.zorores.com/_r/300x400/100/4c/41/4c41deb93e8fdef0ab63f9260ec3f370/4c41deb93e8fdef0ab63f9260ec3f370.jpg,"['SUB', 'DUB']"
3948,Bartender,https://img.zorores.com/_r/300x400/100/cf/61/cf61fe6649fda3f13d8c4b87bc23fc37/cf61fe6649fda3f13d8c4b87bc23fc37.jpg,['SUB']
3949,Amagami SS,https://img.zorores.com/_r/300x400/100/3d/ce/3dcebd03133866920de933e5dc50aa61/3dcebd03133866920de933e5dc50aa61.jpg,['SUB']
3950,Zoids,https://img.zorores.com/_r/300x400/100/27/94/2794ea1274404aa715e5f92e744adbe6/2794ea1274404aa715e5f92e744adbe6.jpg,"['SUB', 'DUB']"
3951,Yuyushiki,https://img.zorores.com/_r/300x400/100/eb/3c/eb3c4dc268458be1ed8ce426869dbdc1/eb3c4dc268458be1ed8ce426869dbdc1.jpg,['SUB']
3952,Yuki Yuna is a Hero,https://img.zorores.com/_r/300x400/100/0c/94/0c945e6fdca9672097a846b8a78e48b6/0c945e6fdca9672097a846b8a78e48b6.jpg,['SUB']
3953,Yowamushi Pedal OVA: Special Ride,https://img.zorores.com/_r/300x400/100/b0/df/b0df739da88e4e906ef5989d4964182f/b0df739da88e4e906ef5989d4964182f.jpg,['SUB']
3954,Towanoquon: The Ephemeral Petals,https://img.zorores.com/_r/300x400/100/a3/3e/a33e5d0bf1536d8e468a8d71e0f30167/a33e5d0bf1536d8e468a8d71e0f30167.jpg,"['SUB', 'DUB']"
3955,Super Lovers 2,https://img.zorores.com/_r/300x400/100/e3/6b/e36b8ba217e32d00ac982677d9c26fb3/e36b8ba217e32d00ac982677d9c26fb3.jpg,['SUB']
3956,Strike Witches: Operation Victory Arrow,https://img.zorores.com/_r/300x400/100/4b/2e/4b2e30c94b943c7ac5a8b9c7d861197f/4b2e30c94b943c7ac5a8b9c7d861197f.jpg,['SUB']
3957,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,https://img.zorores.com/_r/300x400/100/98/34/9834d987279c081d5a8b3b817de3b039/9834d987279c081d5a8b3b817de3b039.jpg,"['SUB', 'DUB']"
3958,Soukyuu no Fafner: Dead Aggressor - Exodus,https://img.zorores.com/_r/300x400/100/bd/4e/bd4e61e6ce340d41fcdd2d506c4d0849/bd4e61e6ce340d41fcdd2d506c4d0849.jpg,['SUB']
3959,Sketchbook ~full color's~,https://img.zorores.com/_r/300x400/100/6d/63/6d63333f02d2ca7c889ad406e7c21939/6d63333f02d2ca7c889ad406e7c21939.jpg,['SUB']
3960,Food Wars! Shokugeki no Soma OVA,https://img.zorores.com/_r/300x400/100/af/2f/af2f72717de0e54019bd74fb2b9e83c5/af2f72717de0e54019bd74fb2b9e83c5.jpg,['SUB']
3961,Shakugan no Shana: The Movie,https://img.zorores.com/_r/300x400/100/6c/61/6c6107b9e10611439612f45ad3f536df/6c6107b9e10611439612f45ad3f536df.jpg,"['SUB', 'DUB']"
3962,Sekirei: Pure Engagement,https://img.zorores.com/_r/300x400/100/30/36/3036e93bb1fe5ef63ba1736d11488335/3036e93bb1fe5ef63ba1736d11488335.jpg,"['SUB', 'DUB']"
3963,Student Council's Discretion (Level 2),https://img.zorores.com/_r/300x400/100/ca/1f/ca1f001e9cff370bac44609652d04a5f/ca1f001e9cff370bac44609652d04a5f.jpg,['SUB']
3964,Sankarea: Undying Love,https://img.zorores.com/_r/300x400/100/17/c6/17c60ce5a71362c43a3cfcbd797348ad/17c60ce5a71362c43a3cfcbd797348ad.jpg,"['SUB', 'DUB']"
3965,Charge!! Men's Private School,https://img.zorores.com/_r/300x400/100/7b/9c/7b9c3f87ca7518be23d250d22272c9f3/7b9c3f87ca7518be23d250d22272c9f3.jpg,"['SUB', 'DUB']"
3966,Sabagebu! -Survival Game Club!-,https://img.zorores.com/_r/300x400/100/4d/88/4d8830bdda83ec5b1ce4aeb9a41dc012/4d8830bdda83ec5b1ce4aeb9a41dc012.jpg,['SUB']
3967,Ranma ½: Team Ranma vs. The Legendary Phoenix,https://img.zorores.com/_r/300x400/100/42/47/42473588dbdc809cf795c5a8cc037da0/42473588dbdc809cf795c5a8cc037da0.jpg,['SUB']
3968,One Piece Special: Protect! The Last Great Performance,https://img.zorores.com/_r/300x400/100/4c/9d/4c9d06b236c92929ad415f78950dbf43/4c9d06b236c92929ad415f78950dbf43.jpg,['SUB']
3969,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,https://img.zorores.com/_r/300x400/100/83/e0/83e02a832394520397f53d4eacf048da/83e02a832394520397f53d4eacf048da.jpg,"['SUB', 'DUB']"
3970,Tales of Demons and Gods: 2nd Season,https://img.zorores.com/_r/300x400/100/6d/d2/6dd2ff9f508664d91bd954403c1c1f96/6dd2ff9f508664d91bd954403c1c1f96.jpg,['SUB']
3971,Wataten! An Angel Flew Down to Me,https://img.zorores.com/_r/300x400/100/d9/9e/d99e454a725446616618a2ca0d91a848/d99e454a725446616618a2ca0d91a848.jpg,['SUB']
3972,Stellvia,https://img.zorores.com/_r/300x400/100/ae/f1/aef16ae15c2f419b7e02cf4a995fbe45/aef16ae15c2f419b7e02cf4a995fbe45.jpg,"['SUB', 'DUB']"
3973,Towanoquon: Dancing Orchid in Chaos,https://img.zorores.com/_r/300x400/100/39/9c/399ccc4f702e683113d2e555d7500735/399ccc4f702e683113d2e555d7500735.jpg,"['SUB', 'DUB']"
3974,Heaven's Lost Property,https://img.zorores.com/_r/300x400/100/78/b6/78b67eddf1c29cdbc28d2d5a23918e44/78b67eddf1c29cdbc28d2d5a23918e44.jpg,"['SUB', 'DUB']"
3975,Expelled from Paradise,https://img.zorores.com/_r/300x400/100/a9/a4/a9a47d716e0e595388793a6d49c30271/a9a47d716e0e595388793a6d49c30271.jpg,"['SUB', 'DUB']"
3976,Piano no Mori (TV) 2nd Season,https://img.zorores.com/_r/300x400/100/6a/db/6adba4de3dc9980857bbcd2e4b614080/6adba4de3dc9980857bbcd2e4b614080.jpg,"['SUB', 'DUB']"
3977,Naruto OVA9: Sunny Side Battle,https://img.zorores.com/_r/300x400/100/94/c8/94c836b7aff106f515b53f8eb440ccdf/94c836b7aff106f515b53f8eb440ccdf.jpg,['SUB']
3978,Minami-ke Natsuyasumi,https://img.zorores.com/_r/300x400/100/56/a6/56a6c56ac755b9e3004c38522d4a447f/56a6c56ac755b9e3004c38522d4a447f.jpg,['SUB']
3979,Isekai Quartet 2,https://img.zorores.com/_r/300x400/100/40/c5/40c55ad9079f0fde0967b0418f3b3ddb/40c55ad9079f0fde0967b0418f3b3ddb.jpg,"['SUB', 'DUB']"
3980,Fist of the North Star: The Legend of Toki,https://img.zorores.com/_r/300x400/100/90/33/9033faebe68a6353c1f26b499f260279/9033faebe68a6353c1f26b499f260279.jpg,['SUB']
3981,Gangsta.,https://img.zorores.com/_r/300x400/100/7d/40/7d407542e43ad2d8199a311d24d89afd/7d407542e43ad2d8199a311d24d89afd.jpg,"['SUB', 'DUB']"
3982,I Can't Understand What My Husband Is Saying,https://img.zorores.com/_r/300x400/100/eb/66/eb66582b22dd8331e7497587f96150e9/eb66582b22dd8331e7497587f96150e9.jpg,['SUB']
3983,BLEND-S,https://img.zorores.com/_r/300x400/100/22/21/2221e8d063603e878d2a62ffe3120632/2221e8d063603e878d2a62ffe3120632.jpg,['SUB']
3984,B: The Beginning,https://img.zorores.com/_r/300x400/100/dc/37/dc37eda7bf5de3ca06f4f0945fa0a2ac/dc37eda7bf5de3ca06f4f0945fa0a2ac.jpg,"['SUB', 'DUB']"
3985,AKB0048,https://img.zorores.com/_r/300x400/100/4e/94/4e949f78d278e9c56c93d6dcdcf94ddb/4e949f78d278e9c56c93d6dcdcf94ddb.jpg,"['SUB', 'DUB']"
3986,Red Riding Hood Chacha,https://img.zorores.com/_r/300x400/100/ac/dc/acdc4fb77f3760b95efb2ed2fddb32de/acdc4fb77f3760b95efb2ed2fddb32de.jpg,['SUB']
3987,Ahiru no Sora,https://img.zorores.com/_r/300x400/100/59/af/59aff6067ed5a4b28eca247abc02bfa8/59aff6067ed5a4b28eca247abc02bfa8.jpg,"['SUB', 'DUB']"
3988,Uncharted Walker,https://img.zorores.com/_r/300x400/100/d4/48/d448515d59fe241f7188dcb4d11c81da/d448515d59fe241f7188dcb4d11c81da.jpg,['SUB']
3989,Record of Lodoss War,https://img.zorores.com/_r/300x400/100/7a/18/7a18c637c62768846d68f6705ee1924f/7a18c637c62768846d68f6705ee1924f.jpg,"['SUB', 'DUB']"
3990,The Beast Claw,https://img.zorores.com/_r/300x400/100/86/48/8648f94b450ce3e65db62c6a8704509e/8648f94b450ce3e65db62c6a8704509e.jpg,['SUB']
3991,Kamichu!,https://img.zorores.com/_r/300x400/100/64/de/64de30d582389b759e37efbb32b77344/64de30d582389b759e37efbb32b77344.jpg,"['SUB', 'DUB']"
3992,Jewelpet Twinkle☆,https://img.zorores.com/_r/300x400/100/7d/7a/7d7a972a16701c1a7620075946739864/7d7a972a16701c1a7620075946739864.jpg,['SUB']
3993,A Sister's All You Need,https://img.zorores.com/_r/300x400/100/2f/42/2f4285e61df1b6efae0c9c7382b2d1bc/2f4285e61df1b6efae0c9c7382b2d1bc.jpg,"['SUB', 'DUB']"
3994,Hitori no Shita - The Outcast 2,https://img.zorores.com/_r/300x400/100/5c/d5/5cd50be5412ec79fff607b68ed1c2944/5cd50be5412ec79fff607b68ed1c2944.jpg,['SUB']
3995,Heya Camp△: Sauna to Gohan to Sanrin Bike,https://img.zorores.com/_r/300x400/100/22/7c/227cfaea0b2baea4374d4656d70ac243/227cfaea0b2baea4374d4656d70ac243.jpg,['SUB']
3996,Handa-kun,https://img.zorores.com/_r/300x400/100/92/4b/924b9d71789533547f6d017d71380c8b/924b9d71789533547f6d017d71380c8b.jpg,"['SUB', 'DUB']"
3997,[RAW] Grimm's Fairy Tale Classics,https://img.zorores.com/_r/300x400/100/43/80/43806da63e265af8e818e12f81767400/43806da63e265af8e818e12f81767400.jpg,['RAW']
3998,Fuyu no Sonata,https://img.zorores.com/_r/300x400/100/cc/13/cc133eac6f42444bcd3218f02ab2ebb0/cc133eac6f42444bcd3218f02ab2ebb0.jpg,['SUB']
3999,How heavy are the dumbbells you lift?,https://img.zorores.com/_r/300x400/100/b6/f4/b6f4137dce265a904e70da894e688ee7/b6f4137dce265a904e70da894e688ee7.jpg,"['SUB', 'DUB']"
4000,Someone's Gaze,https://img.zorores.com/_r/300x400/100/71/ff/71ff5466993c143c0a146f959e1b7e6d/71ff5466993c143c0a146f959e1b7e6d.jpg,['SUB']
4001,I Can't Understand What My Husband Is Saying: 2nd Thread,https://img.zorores.com/_r/300x400/100/41/37/413787832fc1cf21fd1c017115580870/413787832fc1cf21fd1c017115580870.jpg,['SUB']
4002,Danganronpa 3: The End of Hope's Peak High School - Future Arc,https://img.zorores.com/_r/300x400/100/61/0f/610f9b9ec03d25fe9639b7cf1fac947d/610f9b9ec03d25fe9639b7cf1fac947d.jpg,"['SUB', 'DUB']"
4003,BTOOOM!,https://img.zorores.com/_r/300x400/100/e6/89/e6892c5e42464d50ea09942a5608cf9b/e6892c5e42464d50ea09942a5608cf9b.jpg,"['SUB', 'DUB']"
4004,Aikatsu! Movie,https://img.zorores.com/_r/300x400/100/00/03/00034580311d971a999c2faa64a4240e/00034580311d971a999c2faa64a4240e.jpg,['SUB']
4005,Un-Go,https://img.zorores.com/_r/300x400/100/d4/9c/d49c04cfab5b854d101642436e45f865/d49c04cfab5b854d101642436e45f865.jpg,"['SUB', 'DUB']"
4006,"Tokyo Ghoul: ""Jack""",https://img.zorores.com/_r/300x400/100/54/20/5420cc09fa1fcc9ac76f21c306d48967/5420cc09fa1fcc9ac76f21c306d48967.jpg,['SUB']
4007,Tanaka-kun is Always Listless,https://img.zorores.com/_r/300x400/100/0f/b0/0fb07127e9b415b090debded243dbd13/0fb07127e9b415b090debded243dbd13.jpg,['DUB']
4008,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",https://img.zorores.com/_r/300x400/100/55/ca/55ca7c547d9f8302f9ae88ed2883fea7/55ca7c547d9f8302f9ae88ed2883fea7.jpg,['SUB']
4009,Sengoku Basara: Samurai Kings,https://img.zorores.com/_r/300x400/100/7d/98/7d9890e722761a7bd687cbcaf2117183/7d9890e722761a7bd687cbcaf2117183.jpg,['SUB']
4010,Re: Hamatora: Season 2,https://img.zorores.com/_r/300x400/100/36/8b/368b56aba83e83b466c194debdf1facd/368b56aba83e83b466c194debdf1facd.jpg,"['SUB', 'DUB']"
4011,One Punch Man 2nd Season,https://img.zorores.com/_r/300x400/100/c5/03/c50314f1aa980665c1316d36952d4446/c50314f1aa980665c1316d36952d4446.jpg,"['SUB', 'DUB']"
4012,One Piece: Romance Dawn Story,https://img.zorores.com/_r/300x400/100/a7/d7/a7d7242012fbb0209ec15aba2e8edd67/a7d7242012fbb0209ec15aba2e8edd67.jpg,['SUB']
4013,Nisekoi: False Love,https://img.zorores.com/_r/300x400/100/99/6d/996d060a3268c360ace3fe6415309fe9/996d060a3268c360ace3fe6415309fe9.jpg,['SUB']
4014,The Familiar of Zero: Rondo of Princesses,https://img.zorores.com/_r/300x400/100/ae/a5/aea52ce6d8659cb473cf28e6e2f22c0d/aea52ce6d8659cb473cf28e6e2f22c0d.jpg,['SUB']
4015,Yozakura Quartet: Hoshi no Umi,https://img.zorores.com/_r/300x400/100/a2/37/a237a3f166cca69b864369cf12a7c1c9/a237a3f166cca69b864369cf12a7c1c9.jpg,['SUB']
4016,Endless Orbit SSX,https://img.zorores.com/_r/300x400/100/0d/b6/0db652818a97b6b0f90b8cefef2f7931/0db652818a97b6b0f90b8cefef2f7931.jpg,['SUB']
4017,You're Under Arrest: Fast & Furious,https://img.zorores.com/_r/300x400/100/0e/07/0e074c6ad64a063d93057149b0ece569/0e074c6ad64a063d93057149b0ece569.jpg,['SUB']
4018,Steins;Gate: Soumei Eichi no Cognitive Computing,https://img.zorores.com/_r/300x400/100/50/7b/507b4a334919d1f9f15cc6ee318a8546/507b4a334919d1f9f15cc6ee318a8546.jpg,['SUB']
